Quote,Start Location,End Location,Is Quote
"""If I was a boy, we'd run away together, and have a capital time; but as
I'm a miserable girl, I must be proper, and stop at home. Don't tempt
me, Teddy, it's a crazy plan.""",455902,456075,True
"""That's the fun of it,""",456077,456100,True
"""Hold your tongue!""",8838,8857,True
"""'Prunes and prisms'
are my doom, and I may as well make up my mind to it. I came here to
moralize, not to hear about things that make me skip to think of.""",456252,456408,True
"""Hold your tongue!""",8838,8857,True
"""I know Meg would wet-blanket such a proposal, but I thought you had
more spirit,""",456479,456561,True
"""Bad boy, be quiet! Sit down and think of your own sins, don't go making
me add to mine. If I get your grandpa to apologize for the shaking, will
you give up running away?""",456591,456763,True
"""Yes, but you won't do it,""",456785,456812,True
"""to make up,""",456841,456854,True
"""If I can manage the young one I can the old one,""",456915,456965,True
"""Come in!""",143136,143146,True
"""It's only me, sir, come to return a book,""",457177,457220,True
"""Want any more?""",457256,457272,True
"""Yes, please. I like old Sam so well, I think I'll try the second
volume,""",457350,457424,True
"""Johnson,""",457503,457513,True
"""Rasselas""",458016,458026,True
"""What has that boy been about? Don't try to shield him. I know he has
been in mischief by the way he acted when he came home. I can't get a
word from him; and when I threatened to shake the truth out of him he
bolted upstairs, and locked himself into his room.""",458064,458325,True
"""He did do wrong, but we forgave him, and all promised not to say a word
to any one,""",458327,458412,True
"""That won't do; he shall not shelter himself behind a promise from you
soft-hearted girls. If he's done anything amiss, he shall confess, beg
pardon, and be punished. Out with it, Jo, I won't be kept in the dark.""",458436,458649,True
"""Indeed, sir, I cannot tell; mother forbade it. Laurie has confessed,
asked pardon, and been punished quite enough. We don't keep silence to
shield him, but some one else, and it will make more trouble if you
interfere. Please don't; it was partly my fault, but it's all right now;
so let's forget it, and talk about the 'Rambler,' or something
pleasant.""",458946,459301,True
"""Hang the 'Rambler!' come down and give me your word that this
harum-scarum boy of mine hasn't done anything ungrateful or impertinent.
If he has, after all your kindness to him, I'll thrash him with my own
hands.""",459303,459517,True
"""Hum--ha--well, if the boy held his tongue because he promised, and not
from obstinacy, I'll forgive him. He's a stubborn fellow, and hard to
manage,""",459813,459963,True
"""So am I; but a kind word will govern me when all the king's horses and
all the king's men couldn't,""",460113,460214,True
"""You think I'm not kind to him, hey?""",460330,460367,True
"""Oh, dear, no, sir; you are rather too kind sometimes, and then just a
trifle hasty when he tries your patience. Don't you think you are?""",460391,460529,True
"""You're right, girl, I am! I love the boy, but he tries my patience past
bearing, and I don't know how it will end, if we go on so.""",460786,460918,True
"""I'll tell you, he'll run away.""",460920,460952,True
"""He won't do it unless he is very much worried, and only threatens it
sometimes, when he gets tired of studying. I often think I should like
to, especially since my hair was cut; so, if you ever miss us, you may
advertise for two boys, and look among the ships bound for India.""",461466,461744,True
"""You hussy, how dare you talk in that way? Where's your respect for me,
and your proper bringing up? Bless the boys and girls! What torments
they are; yet we can't do without them,""",461845,462026,True
"""Go and bring that boy down to his dinner, tell him it's
all right, and advise him not to put on tragedy airs with his
grandfather. I won't bear it.""",462072,462221,True
"""He won't come, sir; he feels badly because you didn't believe him when
he said he couldn't tell. I think the shaking hurt his feelings very
much.""",462223,462370,True
"""I'm sorry for that, and ought to thank him for not shaking _me_, I
suppose. What the dickens does the fellow expect?""",462485,462603,True
"""If I were you, I'd write him an apology, sir. He says he won't come
down till he has one, and talks about Washington, and goes on in an
absurd way. A formal apology will make him see how foolish he is, and
bring him down quite amiable. Try it; he likes fun, and this way is
better than talking. I'll carry it up, and teach him his duty.""",462673,463011,True
"""You're a sly puss, but I don't mind being managed by you and
Beth. Here, give me a bit of paper, and let us have done with this
nonsense.""",463091,463230,True
"""What a good fellow you are, Jo! Did you get blown up?""",463792,463847,True
"""No; he was pretty mild, on the whole.""",463869,463908,True
"""Ah! I got it all round; even you cast me off over there, and I felt
just ready to go to the deuce,""",463910,464010,True
"""Don't talk in that way; turn over a new leaf and begin again, Teddy, my
son.""",464037,464115,True
"""I keep turning over new leaves, and spoiling them, as I used to spoil
my copy-books; and I make so many beginnings there never will be an
end,""",464117,464261,True
"""Go and eat your dinner; you'll feel better after it. Men always croak
when they are hungry,""",464282,464375,True
"""That's a 'label' on my 'sect,'""",464426,464458,True
"""Mrs.
John Brooke;""",465007,465026,True
"""the dear;""",465842,465853,True
"""felt in her bones""",466646,466665,True
"""THE JUNGFRAU TO BETH.

        """,467544,467577,True
"""Here's fruit to feed our busy bee,
          And flowers for her nose;
         Here's music for her pianee,
          An Afghan for her toes.

        """,467736,467890,True
"""Accept a ribbon red, I beg,
          For Madam Purrer's tail;
         And ice-cream made by lovely Peg,--
          A Mont Blanc in a pail.

        """,468031,468184,True
"""

                      [Illustration: The Jungfrau]

How Beth laughed when she saw it, how Laurie ran up and down to bring in
the gifts, and what ridiculous speeches Jo made as she presented them!

""",468329,468530,True
""" said Beth, quite sighing with contentment as Jo
carried her off to the study to rest after the excitement, and to
refresh herself with some of the delicious grapes the """,468617,468788,True
""" had
sent her.

""",468796,468814,True
""" added Jo, slapping the pocket wherein reposed the
long-desired Undine and Sintram.

""",468822,468909,True
""" echoed Amy, poring over the engraved copy of the
Madonna and Child, which her mother had given her, in a pretty frame.

""",468923,469046,True
""" cried Meg, smoothing the silvery folds of her first
silk dress; for Mr. Laurence had insisted on giving it.

""",469061,469173,True
""" said Mrs. March gratefully, as her eyes went
from her husband's letter to Beth's smiling face, and her hand caressed
the brooch made of gray and golden, chestnut and dark brown hair, which
the girls had just fastened on her breast.

Now and then, in this work-a-day world, things do happen in the
delightful story-book fashion, and what a comfort that is. Half an hour
after every one had said they were so happy they could only hold one
drop more, the drop came. Laurie opened the parlor door, and popped his
head in very quietly. He might just as well have turned a somersault and
uttered an Indian war-whoop; for his face was so full of suppressed
excitement and his voice so treacherously joyful, that every one jumped
up, though he only said, in a queer, breathless voice, """,469198,469979,True
"""

Before the words were well out of his mouth, he was whisked away
somehow, and in his place appeared a tall man, muffled up to the eyes,
leaning on the arm of another tall man, who tried to say something and
couldn't. Of course there was a general stampede; and for several
minutes everybody seemed to lose their wits, for the strangest things
were done, and no one said a word. Mr. March became invisible in the
embrace of four pairs of loving arms; Jo disgraced herself by nearly
fainting away, and had to be doctored by Laurie in the china-closet; Mr.
Brooke kissed Meg entirely by mistake, as he somewhat incoherently
explained; and Amy, the dignified, tumbled over a stool, and, never
stopping to get up, hugged and cried over her father's boots in the most
touching manner. Mrs. March was the first to recover herself, and held
up her hand with a warning, """,470033,470898,True
"""

But it was too late; the study door flew open, the little red wrapper
appeared on the threshold,--joy put strength into the feeble limbs,--and
Beth ran straight into her father's arms. Never mind what happened just
after that; for the full hearts overflowed, washing away the bitterness
of the past, and leaving only the sweetness of the present.

It was not at all romantic, but a hearty laugh set everybody straight
again, for Hannah was discovered behind the door, sobbing over the fat
turkey, which she had forgotten to put down when she rushed up from the
kitchen. As the laugh subsided, Mrs. March began to thank Mr. Brooke for
his faithful care of her husband, at which Mr. Brooke suddenly
remembered that Mr. March needed rest, and, seizing Laurie, he
precipitately retired. Then the two invalids were ordered to repose,
which they did, by both sitting in one big chair, and talking hard.

Mr. March told how he had longed to surprise them, and how, when the
fine weather came, he had been allowed by his doctor to take advantage
of it; how devoted Brooke had been, and how he was altogether a most
estimable and upright young man. Why Mr. March paused a minute just
there, and, after a glance at Meg, who was violently poking the fire,
looked at his wife with an inquiring lift of the eyebrows, I leave you
to imagine; also why Mrs. March gently nodded her head, and asked,
rather abruptly, if he wouldn't have something to eat. Jo saw and
understood the look; and she stalked grimly away to get wine and
beef-tea, muttering to herself, as she slammed the door, """,470918,472493,True
"""

There never _was_ such a Christmas dinner as they had that day. The fat
turkey was a sight to behold, when Hannah sent him up, stuffed, browned,
and decorated; so was the plum-pudding, which quite melted in one's
mouth; likewise the jellies, in which Amy revelled like a fly in a
honey-pot. Everything turned out well, which was a mercy, Hannah said,
""",472536,472891,True
"""

Mr. Laurence and his grandson dined with them, also Mr. Brooke,--at whom
Jo glowered darkly, to Laurie's infinite amusement. Two easy-chairs
stood side by side at the head of the table, in which sat Beth and her
father, feasting modestly on chicken and a little fruit. They drank
healths, told stories, sung songs, """,473046,473365,True
""" as the old folks say,
and had a thoroughly good time. A sleigh-ride had been planned, but the
girls would not leave their father; so the guests departed early, and,
as twilight gathered, the happy family sat together round the fire.

""",473376,473613,True
""" asked Jo, breaking a short pause which had
followed a long conversation about many things.

""",473709,473804,True
""" said Meg, smiling at the fire,
and congratulating herself on having treated Mr. Brooke with dignity.

""",473840,473945,True
""" observed Amy, watching the light
shine on her ring, with thoughtful eyes.

""",473981,474059,True
""" whispered Beth, who
sat on her father's knee.

""",474106,474156,True
""" said Mr. March,
looking with fatherly satisfaction at the four young faces gathered
round him.

""",474344,474443,True
""" asked Jo.

""",290239,290253,True
"""

""",14688,14692,True
""" cried Meg, who sat beside him.

""",474613,474648,True
""" and taking up the hand which lay on the arm of his chair,
he pointed to the roughened forefinger, a burn on the back, and two or
three little hard spots on the palm. """,474660,474829,True
"""

If Meg had wanted a reward for hours of patient labor, she received it
in the hearty pressure of her father's hand and the approving smile he
gave her.

""",475486,475643,True
""" said Beth, in her father's ear.

He laughed, and looked across at the tall girl who sat opposite, with an
unusually mild expression in her brown face.

""",475746,475901,True
""" said Mr. March. """,475977,475996,True
"""

Jo's keen eyes were rather dim for a minute, and her thin face grew rosy
in the firelight, as she received her father's praise, feeling that she
did deserve a portion of it.

""",476744,476923,True
""" said Amy, longing for her turn, but ready to wait.

""",476932,476987,True
""" began
their father cheerfully; but recollecting how nearly he _had_ lost her,
he held her close, saying tenderly, with her cheek against his own,
""",477120,477269,True
"""

After a minute's silence, he looked down at Amy, who sat on the cricket
at his feet, and said, with a caress of the shining hair,--

""",477330,477467,True
"""

""",14688,14692,True
""" asked Jo, when Amy had thanked her
father and told about her ring.

""",478198,478269,True
""" answered Beth; adding, as
she slipped out of her father's arms, and went slowly to the instrument,
""",478518,478620,True
"""

So, sitting at the dear little piano, Beth softly touched the keys, and,
in the sweet voice they had never thought to hear again, sung to her own
accompaniment the quaint hymn, which was a singularly fitting song for
her:--

        """,478806,479043,True
"""I am content with what I have,
          Little be it or much;
         And, Lord! contentment still I crave,
          Because Thou savest such.

        """,479196,479353,True
"""




                                 XXIII.

                    AUNT MARCH SETTLES THE QUESTION.


            [Illustration: Popping in her head now and then]

Like bees swarming after their queen, mother and daughters hovered about
Mr. March the next day, neglecting everything to look at, wait upon, and
listen to the new invalid, who was in a fair way to be killed by
kindness. As he sat propped up in a big chair by Beth's sofa, with the
other three close by, and Hannah popping in her head now and then, """,479492,480006,True
""" nothing seemed needed to complete their
happiness. But something _was_ needed, and the elder ones felt it,
though none confessed the fact. Mr. and Mrs. March looked at one another
with an anxious expression, as their eyes followed Meg. Jo had sudden
fits of sobriety, and was seen to shake her fist at Mr. Brooke's
umbrella, which had been left in the hall; Meg was absent-minded, shy,
and silent, started when the bell rang, and colored when John's name was
mentioned; Amy said """,480030,480512,True
"""
and Beth innocently wondered why their neighbors didn't run over as
usual.

 [Illustration: """,480625,480720,True
"""--Page 277.]

Laurie went by in the afternoon, and, seeing Meg at the window, seemed
suddenly possessed with a melodramatic fit, for he fell down upon one
knee in the snow, beat his breast, tore his hair, and clasped his hands
imploringly, as if begging some boon; and when Meg told him to behave
himself and go away, he wrung imaginary tears out of his handkerchief,
and staggered round the corner as if in utter despair.

""",480811,481237,True
""" said Meg, laughing, and trying to look
unconscious.

""",481262,481318,True
""" answered Jo scornfully.

""",481390,481418,True
""" but Meg's voice lingered
over the words as if they sounded pleasant to her. """,481463,481542,True
"""

""",14688,14692,True
""" said Jo pettishly.

""",482069,482092,True
""" began Meg, bending over her work, with a
queer little smile, which suggested that she did not quite agree with
her father on that point.

""",482187,482328,True
"""

""",14688,14692,True
"""

Jo couldn't help smiling at the important air which Meg had
unconsciously assumed, and which was as becoming as the pretty color
varying in her cheeks.

""",482663,482820,True
""" asked Jo more respectfully.

""",482861,482893,True
"""

""",14688,14692,True
""" said Jo, looking alarmed at
the thought.

""",483172,483217,True
""" Meg
spoke as if to herself, and glanced out at the lane, where she had often
seen lovers walking together in the summer twilight.

""",483279,483413,True
""" said Jo,
rudely shortening her sister's little reverie.

""",483470,483530,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

Meg rose as she spoke, and was just going to rehearse the dignified
exit, when a step in the hall made her fly into her seat, and begin to
sew as if her life depended on finishing that particular seam in a given
time. Jo smothered a laugh at the sudden change, and, when some one gave
a modest tap, opened the door with a grim aspect, which was anything but
hospitable.

""",484082,484457,True
""" said Mr. Brooke, getting a trifle confused
as his eye went from one tell-tale face to the other.

""",484554,484655,True
""" and having jumbled her father and the umbrella well together in
her reply, Jo slipped out of the room to give Meg a chance to make her
speech and air her dignity. But the instant she vanished, Meg began to
sidle towards the door, murmuring,--

""",484728,484975,True
"""

""",14688,14692,True
""" and Mr. Brooke looked so
hurt that Meg thought she must have done something very rude. She
blushed up to the little curls on her forehead, for he had never called
her Margaret before, and she was surprised to find how natural and sweet
it seemed to hear him say it. Anxious to appear friendly and at her
ease, she put out her hand with a confiding gesture, and said
gratefully,--

""",485078,485462,True
"""

                 [Illustration: Shall I tell you how?]

""",485557,485617,True
""" asked Mr. Brooke, holding the small hand fast in
both his own, and looking down at Meg with so much love in the brown
eyes, that her heart began to flutter, and she both longed to run away
and to stop and listen.

""",485638,485855,True
""" she said, trying to withdraw her
hand, and looking frightened in spite of her denial.

""",485891,485981,True
""" added Mr. Brooke tenderly.

This was the moment for the calm, proper speech, but Meg didn't make it;
she forgot every word of it, hung her head, and answered, """,486081,486243,True
""" so softly, that John had to stoop down to catch the foolish
little reply.

He seemed to think it was worth the trouble, for he smiled to himself as
if quite satisfied, pressed the plump hand gratefully, and said, in his
most persuasive tone, """,486256,486501,True
"""

""",14688,14692,True
""" faltered Meg, wondering why she was so fluttered, yet
rather enjoying it.

""",486673,486751,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" broke in John, getting possession of the other hand, so that
she had no way of hiding her face, as he bent to look into it.

His tone was properly beseeching; but, stealing a shy look at him, Meg
saw that his eyes were merry as well as tender, and that he wore the
satisfied smile of one who had no doubt of his success. This nettled
her; Annie Moffat's foolish lessons in coquetry came into her mind, and
the love of power, which sleeps in the bosoms of the best of little
women, woke up all of a sudden and took possession of her. She felt
excited and strange, and, not knowing what else to do, followed a
capricious impulse, and, withdrawing her hands, said petulantly, """,486972,487648,True
"""

Poor Mr. Brooke looked as if his lovely castle in the air was tumbling
about his ears, for he had never seen Meg in such a mood before, and it
rather bewildered him.

""",487695,487866,True
""" he asked anxiously, following her as she
walked away.

""",487890,487948,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" said Meg, taking a
naughty satisfaction in trying her lover's patience and her own power.

He was grave and pale now, and looked decidedly more like the novel
heroes whom she admired; but he neither slapped his forehead nor tramped
about the room, as they did; he just stood looking at her so wistfully,
so tenderly, that she found her heart relenting in spite of her. What
would have happened next I cannot say, if Aunt March had not come
hobbling in at this interesting minute.

The old lady couldn't resist her longing to see her nephew; for she had
met Laurie as she took her airing, and, hearing of Mr. March's arrival,
drove straight out to see him. The family were all busy in the back part
of the house, and she had made her way quietly in, hoping to surprise
them. She did surprise two of them so much that Meg started as if she
had seen a ghost, and Mr. Brooke vanished into the study.

""",488276,489176,True
""" cried the old lady, with a rap of her cane,
as she glanced from the pale young gentleman to the scarlet young lady.

               [Illustration: Bless me, what's all this?]

""",489202,489381,True
""" stammered Meg,
feeling that she was in for a lecture now.

""",489433,489495,True
""" returned Aunt March, sitting down. """,489510,489548,True
""" with another rap.

""",489678,489700,True
""" began Meg,
wishing that Mr. Brooke and the umbrella were safely out of the house.

""",489757,489843,True
""" cried Aunt
March, looking scandalized.

""",490044,490087,True
""" said Meg, much troubled.

""",490127,490156,True
""" said the
old lady impressively.

Now Aunt March possessed in perfection the art of rousing the spirit of
opposition in the gentlest people, and enjoyed doing it. The best of us
have a spice of perversity in us, especially when we are young and in
love. If Aunt March had begged Meg to accept John Brooke, she would
probably have declared she couldn't think of it; but as she was
peremptorily ordered _not_ to like him, she immediately made up her mind
that she would. Inclination as well as perversity made the decision
easy, and, being already much excited, Meg opposed the old lady with
unusual spirit.

""",490362,490971,True
""" she said, nodding her head with a resolute air.

""",491061,491113,True
"""

""",14688,14692,True
""" retorted
Meg.

Aunt March put on her glasses and took a look at the girl, for she did
not know her in this new mood. Meg hardly knew herself, she felt so
brave and independent,--so glad to defend John, and assert her right to
love him, if she liked. Aunt March saw that she had begun wrong, and,
after a little pause, made a fresh start, saying, as mildly as she
could, """,491329,491702,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" cried Meg stoutly.

Aunt March took no notice, but went on with her lecture. """,492142,492222,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
"""

""",14688,14692,True
""" said
Meg, looking prettier than ever in her earnestness.

""",493066,493127,True
"""

""",14688,14692,True
""" cried Meg
indignantly, forgetting everything but the injustice of the old lady's
suspicions. """,493343,493439,True
"""

Meg stopped there, remembering all of a sudden that she hadn't made up
her mind; that she had told """,493658,493761,True
""" to go away, and that he might be
overhearing her inconsistent remarks.

Aunt March was very angry, for she had set her heart on having her
pretty niece make a fine match, and something in the girl's happy young
face made the lonely old woman feel both sad and sour.

""",493769,494039,True
"""

And, slamming the door in Meg's face, Aunt March drove off in high
dudgeon. She seemed to take all the girl's courage with her; for, when
left alone, Meg stood a moment, undecided whether to laugh or cry.
Before she could make up her mind, she was taken possession of by Mr.
Brooke, who said, all in one breath, """,494377,494693,True
"""

""",14688,14692,True
""" began Meg.

""",161602,161617,True
"""

Here was another fine chance to make the crushing speech and the stately
exit, but Meg never thought of doing either, and disgraced herself
forever in Jo's eyes by meekly whispering, """,494942,495129,True
""" and hiding her
face on Mr. Brooke's waistcoat.

Fifteen minutes after Aunt March's departure, Jo came softly down
stairs, paused an instant at the parlor door, and, hearing no sound
within, nodded and smiled, with a satisfied expression, saying to
herself, """,495139,495399,True
"""

But poor Jo never got her laugh, for she was transfixed upon the
threshold by a spectacle which held her there, staring with her mouth
nearly as wide open as her eyes. Going in to exult over a fallen enemy,
and to praise a strong-minded sister for the banishment of an
objectionable lover, it certainly _was_ a shock to behold the aforesaid
enemy serenely sitting on the sofa, with the strong-minded sister
enthroned upon his knee, and wearing an expression of the most abject
submission. Jo gave a sort of gasp, as if a cold shower-bath had
suddenly fallen upon her,--for such an unexpected turning of the tables
actually took her breath away. At the odd sound, the lovers turned and
saw her. Meg jumped up, looking both proud and shy; but """,495520,496265,True
""" as
Jo called him, actually laughed, and said coolly, as he kissed the
astonished new-comer, """,496274,496369,True
"""

That was adding insult to injury,--it was altogether too much,--and,
making some wild demonstration with her hands, Jo vanished without a
word. Rushing upstairs, she startled the invalids by exclaiming
tragically, as she burst into the room, """,496396,496642,True
"""

Mr. and Mrs. March left the room with speed; and, casting herself upon
the bed, Jo cried and scolded tempestuously as she told the awful news
to Beth and Amy. The little girls, however, considered it a most
agreeable and interesting event, and Jo got little comfort from them; so
she went up to her refuge in the garret, and confided her troubles to
the rats.

Nobody ever knew what went on in the parlor that afternoon; but a great
deal of talking was done, and quiet Mr. Brooke astonished his friends by
the eloquence and spirit with which he pleaded his suit, told his plans,
and persuaded them to arrange everything just as he wanted it.

The tea-bell rang before he had finished describing the paradise which
he meant to earn for Meg, and he proudly took her in to supper, both
looking so happy that Jo hadn't the heart to be jealous or dismal. Amy
was very much impressed by John's devotion and Meg's dignity. Beth
beamed at them from a distance, while Mr. and Mrs. March surveyed the
young couple with such tender satisfaction that it was perfectly evident
Aunt March was right in calling them as """,496726,497834,True
"""
No one ate much, but every one looked very happy, and the old room
seemed to brighten up amazingly when the first romance of the family
began there.

""",497864,498017,True
""" said
Amy, trying to decide how she would group the lovers in the sketch she
was planning to take.

""",498079,498181,True
""" answered Meg, who was in a blissful dream, lifted far above
such common things as bread and butter.

""",498264,498368,True
""" said Mrs. March. """,498458,498478,True
"""

""",14688,14692,True
""" muttered Jo, who found it very hard to
see Meg absorbed in a stranger before her face; for Jo loved a few
persons very dearly, and dreaded to have their affection lost or
lessened in any way.

""",498634,498830,True
""" said Mr. Brooke, smiling at Meg, as if
everything had become possible to him now.

""",498929,499015,True
""" asked Amy, who was in a hurry for
the wedding.

""",499049,499100,True
""" answered Meg, with a sweet gravity in her face, never seen
there before.

""",499179,499256,True
""" said John, beginning his
labors by picking up Meg's napkin, with an expression which caused Jo to
shake her head, and then say to herself, with an air of relief, as the
front door banged, """,499301,499492,True
"""

But Jo was mistaken; for Laurie came prancing in, overflowing with
spirits, bearing a great bridal-looking bouquet for """,499560,499683,True
"""
and evidently laboring under the delusion that the whole affair had been
brought about by his excellent management.

                  [Illustration: For Mrs. John Brooke]

""",499700,499876,True
""" said Laurie, when he had presented his offering and his
congratulations.

""",500023,500100,True
""" answered Mr. Brooke,
who felt at peace with all mankind, even his mischievous pupil.

""",500220,500309,True
""" asked Laurie, following her into a
corner of the parlor, whither all had adjourned to greet Mr. Laurence.

""",500484,500594,True
""" said Jo solemnly. """,500697,500718,True
""" she continued, with a little quiver
in her voice.

""",500770,500824,True
""" said Laurie consolingly.

""",500866,500895,True
""" sighed
Jo.

""",500955,500970,True
""" and Laurie
meant what he said.

""",501096,501131,True
""" returned Jo, gratefully shaking hands.

""",501222,501265,True
"""

""",14688,14692,True
""" said Jo thoughtfully.

""",501747,501773,True
""" returned Laurie.

""",501873,501894,True
""" and Jo's eyes
went slowly round the room, brightening as they looked, for the prospect
was a pleasant one.

Father and mother sat together, quietly re-living the first chapter of
the romance which for them began some twenty years ago. Amy was drawing
the lovers, who sat apart in a beautiful world of their own, the light
of which touched their faces with a grace the little artist could not
copy. Beth lay on her sofa, talking cheerily with her old friend, who
held her little hand as if he felt that it possessed the power to lead
him along the peaceful way she walked. Jo lounged in her favorite low
seat, with the grave, quiet look which best became her; and Laurie,
leaning on the back of her chair, his chin on a level with her curly
head, smiled with his friendliest aspect, and nodded at her in the long
glass which reflected them both.

                   *       *       *       *       *

So grouped, the curtain falls upon Meg, Jo, Beth, and Amy. Whether it
ever rises again, depends upon the reception given to the first act of
the domestic drama called """,502016,503086,True
"""




                [Illustration: Home of the Little Women]




                            The Second Part




                     [Illustration: The Dove Cote]

                                 XXIV.

                                GOSSIP.


In order that we may start afresh, and go to Meg's wedding with free
minds, it will be well to begin with a little gossip about the Marches.
And here let me premise, that if any of the elders think there is too
much """,503099,503565,True
""" in the story, as I fear they may (I'm not afraid the
young folks will make that objection), I can only say with Mrs. March,
""",503573,503700,True
"""

The three years that have passed have brought but few changes to the
quiet family. The war is over, and Mr. March safely at home, busy with
his books and the small parish which found in him a minister by nature
as by grace,--a quiet, studious man, rich in the wisdom that is better
than learning, the charity which calls all mankind """,503805,504142,True
""" the piety
that blossoms into character, making it august and lovely.

These attributes, in spite of poverty and the strict integrity which
shut him out from the more worldly successes, attracted to him many
admirable persons, as naturally as sweet herbs draw bees, and as
naturally he gave them the honey into which fifty years of hard
experience had distilled no bitter drop. Earnest young men found the
gray-headed scholar as young at heart as they; thoughtful or troubled
women instinctively brought their doubts and sorrows to him, sure of
finding the gentlest sympathy, the wisest counsel; sinners told their
sins to the pure-hearted old man, and were both rebuked and saved;
gifted men found a companion in him; ambitious men caught glimpses of
nobler ambitions than their own; and even worldlings confessed that his
beliefs were beautiful and true, although """,504150,505018,True
"""

To outsiders, the five energetic women seemed to rule the house, and so
they did in many things; but the quiet scholar, sitting among his books,
was still the head of the family, the household conscience, anchor, and
comforter; for to him the busy, anxious women always turned in troublous
times, finding him, in the truest sense of those sacred words, husband
and father.

The girls gave their hearts into their mother's keeping, their souls
into their father's; and to both parents, who lived and labored so
faithfully for them, they gave a love that grew with their growth, and
bound them tenderly together by the sweetest tie which blesses life and
outlives death.

Mrs. March is as brisk and cheery, though rather grayer, than when we
saw her last, and just now so absorbed in Meg's affairs that the
hospitals and homes, still full of wounded """,505036,505888,True
""" and soldiers' widows,
decidedly miss the motherly missionary's visits.

John Brooke did his duty manfully for a year, got wounded, was sent
home, and not allowed to return. He received no stars or bars, but he
deserved them, for he cheerfully risked all he had; and life and love
are very precious when both are in full bloom. Perfectly resigned to his
discharge, he devoted himself to getting well, preparing for business,
and earning a home for Meg. With the good sense and sturdy independence
that characterized him, he refused Mr. Laurence's more generous offers,
and accepted the place of book-keeper feeling better satisfied to begin
with an honestly-earned salary, than by running any risks with borrowed
money.

Meg had spent the time in working as well as waiting, growing womanly in
character, wise in housewifely arts, and prettier than ever; for love is
a great beautifier. She had her girlish ambitions and hopes, and felt
some disappointment at the humble way in which the new life must begin.
Ned Moffat had just married Sallie Gardiner, and Meg couldn't help
contrasting their fine house and carriage, many gifts, and splendid
outfit, with her own, and secretly wishing she could have the same. But
somehow envy and discontent soon vanished when she thought of all the
patient love and labor John had put into the little home awaiting her;
and when they sat together in the twilight, talking over their small
plans, the future always grew so beautiful and bright that she forgot
Sallie's splendor, and felt herself the richest, happiest girl in
Christendom.

Jo never went back to Aunt March, for the old lady took such a fancy to
Amy that she bribed her with the offer of drawing lessons from one of
the best teachers going; and for the sake of this advantage, Amy would
have served a far harder mistress. So she gave her mornings to duty, her
afternoons to pleasure, and prospered finely. Jo, meantime, devoted
herself to literature and Beth, who remained delicate long after the
fever was a thing of the past. Not an invalid exactly, but never again
the rosy, healthy creature she had been; yet always hopeful, happy, and
serene, busy with the quiet duties she loved, every one's friend, and an
angel in the house, long before those who loved her most had learned to
know it.

As long as """,505892,508202,True
""" paid her a dollar a column for her
""",508218,508256,True
""" as she called it, Jo felt herself a woman of means, and spun
her little romances diligently. But great plans fermented in her busy
brain and ambitious mind, and the old tin kitchen in the garret held a
slowly increasing pile of blotted manuscript, which was one day to place
the name of March upon the roll of fame.

Laurie, having dutifully gone to college to please his grandfather, was
now getting through it in the easiest possible manner to please
himself. A universal favorite, thanks to money, manners, much talent,
and the kindest heart that ever got its owner into scrapes by trying to
get other people out of them, he stood in great danger of being spoilt,
and probably would have been, like many another promising boy, if he had
not possessed a talisman against evil in the memory of the kind old man
who was bound up in his success, the motherly friend who watched over
him as if he were her son, and last, but not least by any means, the
knowledge that four innocent girls loved, admired, and believed in him
with all their hearts.

Being only """,508264,509324,True
""" of course he frolicked and flirted,
grew dandified, aquatic, sentimental, or gymnastic, as college fashions
ordained; hazed and was hazed, talked slang, and more than once came
perilously near suspension and expulsion. But as high spirits and the
love of fun were the causes of these pranks, he always managed to save
himself by frank confession, honorable atonement, or the irresistible
power of persuasion which he possessed in perfection. In fact, he rather
prided himself on his narrow escapes, and liked to thrill the girls with
graphic accounts of his triumphs over wrathful tutors, dignified
professors, and vanquished enemies. The """,509345,509987,True
""" were heroes in
the eyes of the girls, who never wearied of the exploits of """,510002,510080,True
""" and were frequently allowed to bask in the smiles of these
great creatures, when Laurie brought them home with him.

Amy especially enjoyed this high honor, and became quite a belle among
them; for her ladyship early felt and learned to use the gift of
fascination with which she was endowed. Meg was too much absorbed in her
private and particular John to care for any other lords of creation, and
Beth too shy to do more than peep at them, and wonder how Amy dared to
order them about so; but Jo felt quite in her element, and found it very
difficult to refrain from imitating the gentlemanly attitudes, phrases,
and feats, which seemed more natural to her than the decorums prescribed
for young ladies. They all liked Jo immensely, but never fell in love
with her, though very few escaped without paying the tribute of a
sentimental sigh or two at Amy's shrine. And speaking of sentiment
brings us very naturally to the """,510092,511018,True
"""

That was the name of the little brown house which Mr. Brooke had
prepared for Meg's first home. Laurie had christened it, saying it was
highly appropriate to the gentle lovers, who """,511028,511213,True
